ticker,roe,debt_to_equity,current_ratio,quick_ratio,oper_cash_flow,total_revenue,ebitda_margin,operating_margin,gross_margin,analyst_rating,pb_ratio,eps,market_cap,ev_to_ebitda,price_to_sales,payout_ratio,beta,shares_outstanding,float_shares,revenue_growth,rnd_to_revenue,hist_volatility,sharpe_ratio,max_drawdown,stddev_returns,value_at_risk,avg_volume_30d,volume_growth,turnover_ratio,bid_ask_spread
NKTX,-0.3194,19.6760,14.4490,14.1330,-99696000.0000,,0.0000,0.0000,0.0000,1.2500,0.3143,-1.6000,128788048.0000,0.3910,,0.0000,0.8140,70957600.0000,48884788.0000,,,98.3484,-1.2976,-90.8130,5.2029,9.4655,819750.0000,-28.3596,1.6769,8.2949
STAG,0.0715,86.5840,1.3750,0.7950,458670016.0000,785414976.0000,0.7298,0.3605,0.7970,2.3333,1.7900,1.3300,6338968064.0000,16.3900,8.0709,1.1147,0.9310,186618000.0000,185927068.0000,9.6000,,37.2823,1.3860,-37.3945,2.0351,2.4150,3761346.6667,-39.5780,2.0230,1.9193
HD,3.8537,950.0750,1.1050,0.2290,19810000896.0000,159514001408.0000,0.1585,0.1132,0.3342,1.8205,54.0269,14.9000,358708609024.0000,16.6490,2.2488,0.6036,1.0560,993928000.0000,992382075.0000,14.1000,,30.2233,2.4186,-17.2947,1.3641,2.4671,2534976.6667,-70.1941,0.2554,1.2596
NEXT,0.2233,233.1750,0.6930,0.2490,-95585000.0000,,0.0000,0.0000,0.0000,2.0000,5.0000,-0.2400,1892640896.0000,-42.6460,,0.0000,1.0620,260874000.0000,122967924.0000,,,42.8945,-2.4972,-96.5309,3.5496,3.8364,7940343.3333,-64.7242,6.4572,3.7453
GLRE,0.0695,9.7120,1.8490,0.0810,111504000.0000,701632000.0000,0.0000,-0.1213,0.1065,,0.7419,1.2400,468080000.0000,,0.6671,0.0000,0.6650,34557400.0000,26214854.0000,-0.4000,,60.0500,-0.4803,-26.7697,2.4137,5.7356,95330.0000,-30.1059,0.3636,4.5158
WOW,-0.2518,497.5570,0.6100,0.3980,163700000.0000,630899968.0000,0.3432,-0.0308,0.6050,,1.7106,-0.7200,368363616.0000,6.2660,0.5839,0.0000,1.3230,84681296.0000,41109812.0000,-9.6000,,78.2484,-3.0127,-62.4517,8.0476,9.9390,735703.3333,-63.1620,1.7896,10.5505
MPB,0.0838,,,,,181864992.0000,0.0000,0.3901,0.0000,1.6667,0.8449,2.8800,669271232.0000,,3.6800,0.2778,0.6390,22963500.0000,16493406.0000,9.8000,,79.3183,-2.4699,-28.8398,4.0053,10.4974,768870.0000,-69.3023,4.6617,1.8794
CASH,0.2320,,,,,731382976.0000,0.0000,0.3994,0.0000,2.6667,2.3053,7.3900,1920050304.0000,,2.6252,0.0271,0.6460,23558900.0000,23235710.0000,5.3000,,85.8638,-0.5037,-62.2356,3.1264,6.1467,7531630.0000,-60.4356,32.4140,2.9932
TRMK,0.0328,,,,,543742016.0000,0.0000,0.3542,0.0000,2.5000,1.0397,0.9400,2101463808.0000,,3.8648,0.9894,0.6120,60718400.0000,59629123.0000,16.6000,,51.7198,-0.4471,-28.9092,2.0099,5.1489,685616.6667,-48.4534,1.1498,1.8177
LBRT,0.1318,28.5460,1.1980,0.7930,862096000.0000,4219496960.0000,0.1924,0.0333,0.2465,2.2308,0.9313,1.5100,1851944064.0000,2.9620,0.4389,0.1987,0.7130,161954000.0000,156314968.0000,-8.9000,,109.4257,-2.3127,-70.1988,4.5773,11.5555,2646486.6667,15.1289,1.6930,21.0917
AIZ,0.1533,42.0130,0.4370,0.1530,1332700032.0000,11877499904.0000,0.1064,0.0908,0.1107,,1.9631,14.4600,10031659008.0000,7.9450,0.8446,0.2047,0.5810,50867900.0000,50411490.0000,4.1000,,37.3765,1.5248,-38.8214,1.6816,2.6418,1600636.6667,-12.0685,3.1751,2.7096
FLNC,-0.0020,74.9970,1.5730,0.9480,-150910000.0000,2521393920.0000,0.0060,-0.2876,0.1293,2.4231,1.3408,-0.0500,767044480.0000,30.5770,0.3042,0.0000,2.4890,130050000.0000,63206882.0000,-48.7000,9.2056,37.3218,-2.0286,-48.9362,3.0208,4.2399,639196.6667,-64.4041,1.0113,5.8427
HUBG,0.0625,30.0550,1.3260,1.1920,194419008.0000,3946390016.0000,0.0847,0.0353,0.1111,2.4375,1.1683,1.7000,1920085888.0000,7.3270,0.4865,0.2941,1.1330,60691400.0000,58914101.0000,-1.2000,,38.3519,-2.2660,-26.2086,1.7975,4.5562,238920.0000,44.0731,0.4055,2.0335
CORT,0.2177,1.0000,3.0650,2.6880,179439008.0000,685446016.0000,0.1631,0.0217,0.9843,1.5000,10.7405,1.2300,7475111936.0000,66.0100,10.9055,0.0000,,106045000.0000,85948873.0000,7.1000,38.6321,60.2716,2.3083,-48.0417,3.2415,4.9331,795713.3333,-21.1492,0.9258,2.4055
CHTR,0.3312,465.6320,0.3630,0.3000,15454000128.0000,55140999168.0000,0.4017,0.2446,0.5494,2.5769,3.4459,35.8400,55985582080.0000,6.9690,1.0153,0.0000,1.1110,140364000.0000,75800894.0000,0.4000,,76.2844,-0.1211,-44.9972,3.2186,8.1028,3378153.3333,-60.4076,4.4566,2.4810
ABCB,,,,,,1100259968.0000,0.0000,0.4434,0.0000,1.8333,1.0762,5.3800,4131208192.0000,,3.7548,0.1301,0.9190,68910896.0000,64629149.0000,7.2000,,7.2370,-0.1705,-3.1108,0.3751,0.8433,380570.0000,-58.9685,0.5889,0.3661
FLG,-0.1040,,,,,1552999936.0000,0.0000,-0.0852,0.0000,2.4286,0.6497,-2.4000,4970511360.0000,,3.2006,0.2099,1.1170,415073984.0000,262202530.0000,-6.4000,,82.6150,-2.4885,-54.1712,2.8068,5.9304,1823883.3333,-68.0803,0.6956,2.5479
MSCI,,,0.8430,0.7550,1503227008.0000,2921989120.0000,0.5789,0.5055,0.8211,2.0526,-44.2859,14.5300,42323763200.0000,27.7380,14.4846,0.4539,1.3290,77371504.0000,74710689.0000,9.7000,6.3810,33.8283,1.3549,-37.5262,2.5703,3.0503,4835530.0000,-57.9291,6.4723,1.4839
FMC,0.0881,93.8370,1.5360,0.9730,277200000.0000,4119500032.0000,0.1870,0.0960,0.3947,2.4500,1.0196,3.0700,4467995136.0000,10.8230,1.0846,0.7557,0.8170,124909000.0000,123922444.0000,-13.8000,8.6808,50.0861,-1.4004,-31.0632,2.3810,4.4837,293053.3333,-69.4827,0.2365,1.7618
XEL,0.1026,163.5580,0.7960,0.5160,4618999808.0000,13697999872.0000,0.3912,0.1744,0.4415,1.8235,2.0654,3.4000,40918310912.0000,13.4640,2.9872,0.6507,0.3970,576761024.0000,575480204.0000,7.0000,,41.8241,-0.9013,-20.6652,1.5573,4.8009,590733.3333,-59.8700,0.1027,1.5586
AKR,0.0013,60.5380,1.1390,0.5190,140352992.0000,387331008.0000,0.6009,0.1961,0.7104,1.8571,1.0996,0.1700,2667340800.0000,20.0390,6.8865,4.4706,1.4120,130961000.0000,130300876.0000,12.6000,,69.0029,-1.7892,-54.0568,2.4426,8.1578,10457383.3333,-53.4743,8.0256,3.4483
CSV,0.2330,245.1440,0.9500,0.7160,46085000.0000,407774016.0000,0.2750,0.2409,0.3864,1.5000,2.8352,2.9900,632423872.0000,10.4060,1.5509,0.1505,0.9190,15692900.0000,15286959.0000,3.5000,,70.3619,-2.6321,-53.9427,3.2572,5.9658,1050116.6667,-53.5309,6.8694,4.5687
QTWO,-0.0798,104.5040,1.4010,1.2450,135751008.0000,696464000.0000,0.0065,-0.0086,0.5090,2.1875,9.3479,-0.6400,4965612544.0000,1094.6800,7.1297,0.0000,1.4740,62303800.0000,59117480.0000,12.9000,19.5154,43.7311,-1.9355,-31.5789,2.0929,4.7633,1920516.6667,-26.3731,3.2486,3.5476
SUPN,0.0755,3.3090,2.3460,2.0370,171951008.0000,661817024.0000,0.2142,0.1123,0.8823,2.2000,1.7196,1.3200,1788867712.0000,9.7940,2.7030,0.0000,0.7380,55814500.0000,48489960.0000,6.0000,16.4488,95.5756,-0.6065,-75.8579,4.0720,9.8102,1972490.0000,-31.3109,4.0678,8.0060
SNEX,0.1698,690.9590,1.0880,1.0560,-123300000.0000,106994401280.0000,0.0000,0.0042,0.0161,,2.4963,5.5800,4443797504.0000,,0.0415,0.0000,0.6310,48126900.0000,39873648.0000,42.9000,,93.4273,-0.3507,-69.9518,3.8428,8.5674,20900493.3333,-69.0845,52.4168,2.6636
SNDK,,6.2410,2.3790,0.9160,-178000000.0000,7224000000.0000,0.1381,0.0986,0.3365,2.2727,0.3234,,4908926976.0000,3.9280,0.6795,,,145299008.0000,91802156.0000,12.7000,14.8721,50.3570,0.9232,-36.6346,2.2359,3.8867,329276.6667,18.6171,0.3587,4.0329
UDMY,-0.2717,4.7140,1.2870,1.1140,44284000.0000,790019008.0000,-0.0610,-0.0151,0.6339,2.2308,4.5000,-0.4500,943698240.0000,-12.2700,1.1945,0.0000,1.8210,148731008.0000,92747359.0000,1.8000,12.4603,32.5576,0.8496,-23.5863,2.1207,3.0246,105906.6667,-60.4966,0.1142,1.8154
AESI,0.0290,40.5190,1.6220,1.3510,209448000.0000,1160881024.0000,0.2121,0.0515,0.2898,2.3636,1.1579,0.5500,2112750592.0000,8.6190,1.8200,1.6364,,123578000.0000,85654313.0000,54.5000,,81.8511,-5.2217,-78.9221,3.5714,8.6267,1022660.0000,232.1693,1.1939,10.7675
CCRN,-0.0328,0.9240,2.7820,2.6280,120116000.0000,1344003968.0000,0.0125,0.0011,0.2041,,1.0470,-0.4400,445556320.0000,21.7910,0.3315,0.0000,0.3820,32785600.0000,28682132.0000,-25.1000,,88.6763,-1.5842,-49.8237,4.5813,9.8745,1644636.6667,-56.6135,5.7340,2.6131
TGI,,,2.5040,1.1710,-32040000.0000,1242653952.0000,0.1454,0.1409,0.3051,,-23.9709,0.1900,1974525568.0000,15.5600,1.5890,0.0000,2.3460,77417200.0000,69844380.0000,10.7000,,37.3834,-0.2180,-29.4708,1.8046,2.8913,279060.0000,-12.3466,0.3995,2.3272
ZETA,-0.1193,30.7300,3.3290,3.2540,143994000.0000,1075225984.0000,0.0009,-0.0490,0.6037,1.6429,4.6232,-0.2500,3120957952.0000,3055.0590,2.9026,0.0000,1.2990,211448992.0000,188008972.0000,35.6000,10.1351,36.1879,-1.9867,-34.8131,1.8478,3.4314,354693.3333,-59.0453,0.1887,1.8660
CSWI,0.1608,6.4560,4.1830,2.4390,163487008.0000,858611968.0000,0.2611,0.1528,0.4485,,5.0662,8.3300,5288522240.0000,23.2470,6.1594,0.1020,0.9620,16783100.0000,16548956.0000,10.7000,,52.6349,-2.2566,-44.8536,1.8758,5.0004,2599986.6667,-7.4384,15.7109,2.7263
NOVT,0.0903,63.1620,2.5840,1.5790,158512000.0000,949244992.0000,0.1918,0.1483,0.4470,2.0000,5.6672,1.7600,4229245440.0000,25.6650,4.4554,0.0000,1.5100,35964500.0000,35622966.0000,12.5000,10.6213,46.6493,0.3812,-30.2893,1.8100,3.7754,1033160.0000,-75.6141,2.9003,1.4964
PIPR,,7.1480,,,,1540130048.0000,0.0000,0.0824,0.8940,3.0000,3.2476,11.4700,4083585024.0000,,2.6515,0.2225,,16500000.0000,17201886.0000,4.1000,,37.5949,-1.4684,-17.7500,1.4683,3.9759,2021483.3333,-52.1282,11.7515,1.6008
MET,0.1598,172.7540,1.6000,1.3380,16531999744.0000,73494003712.0000,0.1028,0.1029,0.2580,1.8125,1.8842,6.1200,51649667072.0000,9.2790,0.7024,0.3562,0.8320,671297984.0000,559768405.0000,15.6000,,52.6946,-0.8603,-26.3900,1.8477,5.6246,548593.3333,-71.1158,0.0980,1.9583
ASC,0.2199,6.9620,4.2420,3.6160,160444992.0000,405784000.0000,0.3907,0.1398,0.4598,2.0000,0.6585,3.0600,400577664.0000,2.7030,0.9872,0.3529,-0.0300,40503300.0000,35825610.0000,-17.0000,,129.8563,3.2007,-59.9604,4.5658,3.9847,597113.3333,4042.2159,1.6667,1.0908
OPEN,-0.4667,324.9650,5.6650,1.2840,-595000000.0000,5152999936.0000,-0.0481,-0.0683,0.0840,,0.7407,-0.5600,534500160.0000,-8.7610,0.1037,0.0000,2.8670,728897024.0000,647447278.0000,24.6000,3.0443,38.3556,3.0834,-45.5766,2.4709,2.7812,245460.0000,-25.3990,0.0379,2.1249
PEGA,0.3929,12.9670,1.3900,1.3080,370008000.0000,1642665984.0000,0.1778,0.2670,0.7574,1.7857,12.8856,2.1600,7835592704.0000,26.0210,4.7700,0.0556,1.1420,85118600.0000,45097521.0000,44.1000,15.6183,46.6493,0.3812,-30.2893,1.8100,3.7754,1033160.0000,-75.6141,2.2909,1.4964
DLR,0.0185,79.5520,1.6610,1.3630,2308286976.0000,5519691776.0000,0.4509,0.1629,0.5413,1.9259,2.7238,1.0700,57076359168.0000,30.0680,10.3405,4.6038,0.9490,336791008.0000,314630609.0000,6.5000,,43.2640,-1.4876,-26.0129,1.7365,4.0209,1380356.6667,-43.0610,0.4387,3.0176
FTV,0.0770,39.3370,0.9920,0.7170,1511800064.0000,6181499904.0000,0.2717,0.1585,0.5998,2.1429,2.2443,2.2800,22972622848.0000,15.5510,3.7164,0.1404,1.1580,339881984.0000,338407190.0000,-3.3000,7.1293,20.7262,3.5705,-9.9188,1.0396,1.4545,1198676.6667,-49.4031,0.3542,1.0553
CIO,-0.0243,88.8980,3.2940,2.7520,,168891008.0000,0.5048,0.1688,0.5974,2.2000,0.3202,-0.6600,196544432.0000,10.9490,1.1637,3.6364,1.6540,40358200.0000,34672571.0000,-5.0000,,120.5370,-1.1262,-85.4015,6.3169,9.0923,2068930.0000,-44.5128,5.9671,9.9573
CVGW,0.0684,12.2210,2.2340,1.3630,19934000.0000,688323008.0000,0.0477,0.0327,0.1057,1.6667,2.3753,0.7800,478374912.0000,14.0340,0.6950,0.7692,0.4080,17836500.0000,16633613.0000,21.0000,,52.2977,-0.6252,-31.2068,2.1461,4.5966,154966.6667,-38.5667,0.9316,2.1159
APO,0.1869,35.1410,6.6090,6.0230,,24387000320.0000,0.0000,0.2899,0.4424,1.7500,4.5107,7.3300,74777927680.0000,,3.0663,0.2480,1.6540,570432000.0000,445730075.0000,-21.5000,,88.1828,2.1956,-50.7023,4.3819,8.6374,3966026.6667,-3.5839,0.8898,8.8692
MCS,-0.0166,75.8570,0.5220,0.3990,103940000.0000,695086016.0000,0.1284,0.0205,0.4134,,1.0668,-0.2500,497150208.0000,9.2340,0.7152,0.6667,1.2190,24711300.0000,23362665.0000,16.2000,,26.7763,-2.0617,-16.8027,1.5542,3.5038,296683.3333,-61.2833,1.2699,1.2297
ANIK,-0.0482,16.8400,4.8770,3.3990,5403000.0000,119907000.0000,0.0302,-0.0033,0.6389,1.3333,1.3172,-0.6000,201783488.0000,48.4590,1.6828,0.0000,0.7590,14341400.0000,10199202.0000,-28.8000,,29.6413,2.6803,-35.0891,1.8936,3.2140,56026.6667,-29.9435,0.5493,2.0060
LYTS,0.1042,24.9690,2.0800,0.0480,,547315968.0000,0.0856,0.0534,0.2474,1.3333,2.1022,0.7200,464825952.0000,11.0310,0.8493,0.2778,0.2320,29921400.0000,26796879.0000,22.5000,,54.5498,-2.2263,-63.1123,2.8111,6.4738,468560.0000,-61.9456,1.7486,2.6490
WRBY,-0.0635,66.2670,2.5010,1.9650,98744000.0000,771315008.0000,0.0224,-0.0557,0.5534,2.0000,5.8742,-0.1700,2006841216.0000,117.0280,2.6018,0.0000,2.0170,104503000.0000,87816011.0000,17.8000,,26.8175,-0.3989,-18.3761,1.6426,3.2147,78890.0000,-68.0879,0.0898,1.6315
NDAQ,0.1142,84.5870,0.9810,0.2120,2072000000.0000,7816000000.0000,0.3500,0.2737,0.6102,2.0526,3.8803,2.2100,44815962112.0000,19.7250,5.7339,0.4344,1.0080,574121984.0000,469166447.0000,24.9000,,101.7053,0.5399,-47.6563,4.6666,8.8821,48430996.6667,-62.3397,10.3228,6.4516
MCD,,,,,,25706999808.0000,0.5398,0.4446,0.5683,1.9444,-59.4801,11.3300,225805434880.0000,19.9220,8.7838,0.6072,0.5670,715072000.0000,712467792.0000,-3.5000,,51.4666,-0.7278,-27.5094,1.7951,5.7566,55669760.0000,-78.5253,7.8137,1.7353
CVCO,0.1633,3.7080,3.0780,1.7670,158428992.0000,1927218048.0000,0.1077,0.1222,0.2211,,3.9117,20.2800,4108181760.0000,18.1310,2.1317,0.0000,1.2900,8013150.0000,7548946.0000,16.8000,,41.4395,-2.8102,-37.5011,2.1322,4.9101,461546.6667,31.6341,6.1141,4.2675
DOMO,,,0.5560,0.4580,-9052000.0000,317044000.0000,-0.1825,-0.1584,0.7445,,-1.6563,-2.1300,297150624.0000,-6.8880,0.9373,0.0000,1.6730,36675900.0000,31407292.0000,-1.8000,27.8621,101.6978,-2.4542,-77.5315,4.0100,12.2900,444683.3333,-23.0505,1.4159,16.7196
ELME,-0.0129,66.3150,0.2830,0.1030,90202000.0000,243915008.0000,0.4840,0.0778,0.5988,2.6000,1.3158,-0.1600,1398637824.0000,17.7950,5.7341,1.9672,0.9830,88158704.0000,87165991.0000,3.3000,,33.5976,1.5473,-23.4467,2.3922,2.5225,418486.6667,11.8732,0.4801,4.6784
PRCT,-0.2762,21.0230,8.9470,7.5960,-83907000.0000,249120992.0000,-0.3648,-0.3967,0.6271,1.6000,7.6108,-1.6900,2964511744.0000,-30.5470,11.8999,0.0000,1.0970,55328700.0000,53079558.0000,55.3000,23.7153,69.0029,-1.7892,-54.0568,2.4426,8.1578,10457383.3333,-53.4743,19.7013,3.4483
DIN,,,0.8670,0.6780,108160000.0000,812305984.0000,0.2540,0.1522,0.4629,2.7500,-1.4130,4.2200,312493472.0000,8.4900,0.3847,0.4834,1.1360,15636400.0000,14735311.0000,-0.7000,,43.6653,-1.0251,-51.8399,2.6107,4.4907,84790.0000,-57.2513,0.5754,2.6566
COLB,0.0973,,,,,1830829952.0000,0.0000,0.3755,0.0000,2.6364,0.9399,2.3700,4922924032.0000,,2.6889,0.6076,0.6620,210112000.0000,208328149.0000,1.6000,,32.8090,0.1515,-17.5141,1.5059,2.8013,201113.3333,-49.3488,0.0965,2.0776
FCNCA,0.1146,,,,,9091000320.0000,0.0000,0.3479,0.0000,2.0833,1.1471,174.5600,24371159040.0000,,2.6808,0.0411,0.6390,12409800.0000,9646548.0000,-10.0000,,41.6946,0.0355,-20.0259,1.5768,3.6639,734400.0000,-56.3868,7.6131,1.7989
DFIN,0.2174,49.1550,1.2410,1.0950,161300000.0000,779600000.0000,0.1938,0.2412,0.6270,1.6667,3.5111,3.0200,1444956416.0000,10.7320,1.8535,0.0000,1.0420,27638800.0000,26366346.0000,-1.1000,,9.5318,2.3864,-66.5971,2.9248,0.9146,1899290.0000,-79.2832,7.2035,0.2137
CAC,0.1033,,,,60933000.0000,177396000.0000,0.0000,0.4240,0.0000,,1.0886,3.6200,669767360.0000,,3.7755,0.4641,0.6400,16885600.0000,16339808.0000,22.7000,,38.1862,5.6816,-20.4414,2.7396,2.5564,1776163.3333,-12.6943,10.8702,4.1048
HRI,0.0960,371.7230,1.4960,1.2700,1156000000.0000,3624999936.0000,0.2364,0.1475,0.3705,2.1000,2.3444,4.4800,3183455744.0000,9.6220,0.8782,0.6016,1.8610,28497500.0000,26642589.0000,7.1000,,26.0533,-1.1141,-35.1186,1.2664,2.4238,1810566.6667,-24.8208,6.7958,1.6176
KLAC,1.0410,152.0490,2.5440,1.6080,3809527040.0000,11550155776.0000,0.4360,0.4245,0.6056,2.0000,22.5868,27.5200,90455490560.0000,18.6130,7.8315,0.2292,1.3970,132241000.0000,131957111.0000,29.8000,11.0362,78.2589,-0.6023,-32.1975,2.6454,9.1606,4702616.6667,-75.2337,3.5637,1.6034
AURA,-0.4601,12.3500,10.7710,10.1320,-79805000.0000,,0.0000,0.0000,0.0000,,1.8388,-1.7500,281002592.0000,-1.7390,,0.0000,0.4280,50268800.0000,28935807.0000,,,50.0963,-2.8443,-78.0405,2.8307,6.0620,494600.0000,-45.0402,1.7093,3.1655
LUNG,-0.6068,73.3250,4.9680,4.1410,-32964000.0000,87473000.0000,-0.6250,-0.6462,0.7347,1.7143,1.7876,-1.4400,138888384.0000,-2.0560,1.5878,0.0000,0.6480,40257500.0000,38588853.0000,19.5000,21.1021,97.8477,-2.3997,-77.2952,3.3379,11.3718,1160923.3333,-28.6485,3.0084,7.7348
CAT,0.5565,213.5470,1.3200,0.6850,11271999488.0000,63259000832.0000,0.2326,0.1823,0.3184,2.2222,8.4652,20.4900,151465852928.0000,12.8620,2.3944,0.2698,1.3460,470315008.0000,473399316.0000,-9.8000,3.2007,45.6951,1.5956,-21.2752,1.8278,3.3928,294030.0000,-67.2815,0.0621,1.2311
CALM,0.4815,,3.8610,3.2490,1025520000.0000,3799015936.0000,0.3513,0.4487,0.3964,2.0000,1.9872,20.2400,4679680512.0000,2.4850,1.2318,0.2115,0.1730,48494100.0000,45891319.0000,101.6000,,103.9825,-0.2998,-50.6276,4.2807,8.1856,2791410.0000,1.4570,6.0827,6.5548
BBNX,-0.8135,9.5440,6.2850,5.4650,-48273000.0000,65124000.0000,-0.6772,-0.6378,0.5511,,-0.3090,-1.2800,492875840.0000,-16.5840,7.5683,0.0000,,43348800.0000,31776867.0000,144.8000,45.0783,73.2121,-4.0414,-81.4582,3.7050,10.4529,270083.3333,107.4684,0.8499,18.8976
DOCS,0.2124,1.2560,8.7390,8.5400,238722000.0000,550168000.0000,0.4160,0.4746,0.9019,2.3158,10.4639,1.0000,10792880128.0000,45.0590,19.6174,0.0000,1.4140,133502000.0000,130285825.0000,24.6000,13.2981,50.8301,-0.1818,-27.0194,1.9921,5.5991,525363.3333,-60.5447,0.4032,2.1051
SFL,0.1205,251.6400,0.3820,0.2640,369860992.0000,894060992.0000,0.6046,0.2638,0.6160,2.0000,0.9828,1.0100,1109230208.0000,7.0570,1.2407,1.0594,0.5140,133965000.0000,107945334.0000,8.7000,,58.5370,-1.3072,-31.6241,1.8817,6.1750,1886606.6667,-39.0447,1.7477,5.8333
APLT,-5.2998,4.9030,3.0640,2.9090,-84305000.0000,455000.0000,0.0000,-229.2286,0.0000,,0.9636,-0.7600,56616240.0000,0.1440,124.4313,0.0000,2.0060,141576000.0000,107304338.0000,-100.0000,,108.3613,-1.3626,-91.1259,5.3064,10.2092,1112730.0000,-48.6096,1.0370,12.0301
CCK,0.2274,209.4890,0.8720,0.5170,1308000000.0000,11904000000.0000,0.1676,0.1240,0.2207,1.7500,4.1554,4.6400,11323778048.0000,8.7880,0.9513,0.2177,0.7640,116392000.0000,110869080.0000,3.7000,,24.8941,-2.8725,-14.0875,1.1478,2.7918,1611680.0000,-10.1810,1.4537,2.1229
ERII,0.1073,5.3890,7.4120,6.2100,20522000.0000,144948000.0000,0.1811,0.4188,0.6687,,3.9160,0.4000,821889088.0000,30.0810,5.6702,0.0000,1.0930,54756100.0000,53843010.0000,17.3000,5.9217,42.8945,-2.4972,-96.5309,3.5496,3.8364,7940343.3333,-64.7242,14.7472,3.7453
MTCH,,,2.5440,2.3580,932718976.0000,3479373056.0000,0.2831,0.2953,0.7158,2.3478,-118.4585,2.0200,7349392896.0000,10.7310,2.1123,0.0941,1.3830,245224992.0000,234005990.0000,-0.7000,12.6879,38.9667,0.5009,-13.6935,1.5158,3.3824,680750.0000,-30.5562,0.2909,1.4538
ROOT,0.1042,65.2830,2.3830,1.9990,195700000.0000,1176499968.0000,0.0719,0.1071,0.3770,,10.3192,1.8200,2138484096.0000,22.3030,1.8177,0.0000,2.4140,11361100.0000,10180656.0000,67.7000,,94.8934,3.3010,-39.9744,2.7716,2.6594,730413.3333,22.3009,7.1745,2.9665
PINS,0.4749,3.9100,8.7530,8.5560,964593984.0000,3646166016.0000,0.0646,0.2267,0.7942,1.6429,3.8298,2.6700,18203842560.0000,69.1920,4.9926,0.0000,0.8280,593726016.0000,591212774.0000,17.6000,27.7935,60.0543,-1.0113,-34.2462,3.0978,6.7593,1955596.6667,-74.1362,0.3308,2.6464
VNT,0.3557,193.8080,1.6240,1.0360,446400000.0000,2964300032.0000,0.2249,0.1756,0.4737,2.0000,4.5392,2.4600,4960566272.0000,10.1470,1.6734,0.0407,1.2970,147900000.0000,147065844.0000,-1.9000,5.4244,52.8541,0.3019,-49.0772,3.5944,4.0608,2943890.0000,1.7546,2.0017,4.8373
CTBI,0.1154,,,,,244136000.0000,0.0000,0.4645,0.0000,,1.1625,4.7900,911606656.0000,,3.7340,0.3904,0.5830,18101800.0000,15246591.0000,11.6000,,37.4194,0.8194,-34.6839,2.3103,3.8763,240980.0000,-64.5315,1.5806,4.6207
GOOGL,0.3479,8.2540,1.7680,1.5970,132601004032.0000,359713013760.0000,0.3773,0.3392,0.5859,1.5873,5.7786,8.9700,2001835130880.0000,14.1920,5.5651,0.0893,1.0100,5820000256.0000,10866892500.0000,12.0000,15.0232,58.6605,-1.2704,-30.8766,2.0968,4.7744,58315756.6667,-73.9193,0.5366,2.1948
DRS,0.0950,17.5810,2.0160,1.5740,398000000.0000,3344999936.0000,0.1211,0.0738,0.2284,1.6250,4.2912,0.8800,11041033216.0000,27.6170,3.3008,0.1023,0.1560,266048992.0000,75424950.0000,16.1000,,44.8679,-0.6546,-35.7377,2.0661,3.8432,349910.0000,-68.5853,0.4639,1.8963
SRI,-0.0664,82.7240,2.3860,1.3460,49536000.0000,887027968.0000,0.0389,-0.0018,0.2133,1.5000,0.4940,-0.6400,125029880.0000,7.2510,0.1410,0.0000,1.2210,27846300.0000,24059196.0000,-8.9000,8.1812,96.1566,-2.5122,-71.0648,3.3696,8.8642,474326.6667,-58.9260,1.9715,4.2440
DAWN,-0.2249,0.5180,7.6560,7.4280,-78113000.0000,131161000.0000,-1.6065,-2.2368,0.9597,1.6667,1.4240,-1.0200,717586304.0000,-1.0870,5.4710,0.0000,-1.2410,101354000.0000,71976910.0000,,211.6646,103.0866,-2.6123,-74.0645,4.1737,11.5041,1575350.0000,-59.4584,2.1887,20.3455
CMCO,0.0107,63.9220,2.0270,0.9830,48607000.0000,981641984.0000,0.1227,0.1093,0.3626,,0.4910,0.3200,432907136.0000,7.9200,0.4410,0.8750,1.3300,28612500.0000,28039993.0000,-7.9000,2.2743,56.9063,-2.7476,-58.3636,3.6174,5.5030,286276.6667,-44.8497,1.0210,4.2256
SLAB,-0.1669,1.9840,6.1510,4.5140,-13910000.0000,584385984.0000,-0.2001,-0.1722,0.5342,2.2727,3.1815,-5.9300,3437591808.0000,-26.6250,5.8824,0.0000,1.3590,32473000.0000,31875389.0000,91.4000,49.5871,35.6953,-1.2406,-24.1376,1.9310,3.2106,439150.0000,-79.2216,1.3777,2.1394
VAL,0.1439,52.5750,1.6670,1.4380,485000000.0000,2458299904.0000,0.2500,0.2384,0.2958,2.2727,1.2058,4.2400,2660112640.0000,5.2850,1.0821,0.0000,1.0930,71069000.0000,58189909.0000,18.2000,,60.7015,-2.3705,-76.4248,3.3988,6.6485,3057966.6667,-2.2023,5.2551,6.9918
MTZ,0.0872,89.0490,1.2180,1.1030,1092240000.0000,12464332800.0000,0.0759,0.0127,0.1309,1.6471,3.8845,2.7100,11337543680.0000,14.2650,0.9096,0.0000,1.7150,78902800.0000,60217531.0000,6.0000,,39.8799,0.8776,-31.9521,1.5500,3.9892,1980130.0000,-5.4374,3.2883,2.2620
ABM,0.0446,93.3000,1.5240,1.3830,120600000.0000,8404700160.0000,0.0496,0.0366,0.1346,,1.7362,1.2700,3089863680.0000,11.2530,0.3676,0.7402,0.7840,62231400.0000,61490883.0000,2.2000,,73.7969,-2.0310,-56.4699,2.5368,7.7146,1367296.6667,-69.6065,2.2236,2.4348
